tweet,tweet_clean,label
"pemerintah,menerapkan,strategi,new,normal,menghadapi,pandemi,covid,kenormalan,new,normal,masyarakat,diharapkan,beradaptasi,memperhatikan,menerapkan,protokol,kesehatan","pemerintah,menerapkan,strategi,new,normal,menghadapi,pandemi,covid,kenormalan,new,normal,masyarakat,diharapkan,beradaptasi,memperhatikan,menerapkan,protokol,kesehatan",positive
"sudutinfo,sah,senin,juni,sumbar,terapkan,tatanan,normal,produktif,aman,covid,padang,infopublik,juni,pemerintah,provinsi,sumatra,barat,memutuskan,menerapkan,tatanan,normal","sudutinfo,sah,senin,juni,sumbar,terapkan,tatanan,normal,produktif,aman,covid,padang,infopublik,juni,pemerintah,provinsi,sumatra,barat,memutuskan,menerapkan,tatanan,normal",positive
"jelang,new,normal,melonjak,seribu,wilayah,ri,mengalami,lonjakan,covid,pemerintah,kondisi,newnormal","jelang,new,normal,melonjak,seribu,wilayah,ri,mengalami,lonjakan,covid,pemerintah,kondisi,newnormal",positive
"indonesia,fase,puncaknya,covid,new,normal,pemerintah,fusion,masyarakat,ignorance,new,normal,dipaksakan","indonesia,fase,puncaknya,covid,new,normal,pemerintah,fusion,masyarakat,ignorance,new,normal,dipaksakan",positive
"pemerintah,kota,solo,mematangkan,konsep,new,normal,diterapkan,pandemi,covid,peraturan,tertuang,peraturan,wali,kota,perwali,transisi,tatanan","pemerintah,kota,solo,mematangkan,konsep,new,normal,diterapkan,pandemi,covid,peraturan,tertuang,peraturan,wali,kota,perwali,transisi,tatanan",positive
"yayasan,jokowi,center,unggul,indonesia,maju,jcuim,ringankan,beban,pemerintah,masyarakat,terdampak,covid","yayasan,jokowi,center,unggul,indonesia,maju,jcuim,ringankan,beban,pemerintah,masyarakat,terdampak,covid",negative
"tolong,taatin,sosial,distancing,taatin,peraturan,psbb,pemerintah,giliran,rakyatnya,usaha,pemerintah,menanggulangi,covid,bagus,least,try,kayak,buka,mal,puasa,kemarin","tolong,taatin,sosial,distancing,taatin,peraturan,psbb,pemerintah,giliran,rakyatnya,usaha,pemerintah,menanggulangi,covid,bagus,least,try,kayak,buka,mal,puasa,kemarin",negative
"live,juru,bicara,pemerintah,covid,achmad,yurianto,pembaruan,minggu,bnpb,indonesia","live,juru,bicara,pemerintah,covid,achmad,yurianto,pembaruan,minggu,bnpb,indonesia",positive
"good,news,week,pemerintah,ri,resmi,membentuk,tim,pengembangan,vaksin,covid,nilai,tukar,rupiah,menguat,linetoday","good,news,week,pemerintah,ri,resmi,membentuk,tim,pengembangan,vaksin,covid,nilai,tukar,rupiah,menguat,linetoday",positive
"good,news,week,pemerintah,ri,resmi,membentuk,tim,pengembangan,vaksin,covid,nilai,tukar,rupiah,menguat,senengnya,kabar","good,news,week,pemerintah,ri,resmi,membentuk,tim,pengembangan,vaksin,covid,nilai,tukar,rupiah,menguat,senengnya,kabar",positive
"jelang,new,normal,positif,covid,seribu,pemerintah","jelang,new,normal,positif,covid,seribu,pemerintah",positive
"tingginya,positif,korban,meninggal,dunia,akibat,infeksi,covid,indonesia,pemerintah,mengotot,memberlakukan,new,normal,tepatkah,solusi,new,normal,diterapkan,kondisi,pandemi,simak,jawabannya,live,muslimah,bicara,episode,tema","tingginya,positif,korban,meninggal,dunia,akibat,infeksi,covid,indonesia,pemerintah,mengotot,memberlakukan,new,normal,tepatkah,solusi,new,normal,diterapkan,kondisi,pandemi,simak,jawabannya,live,muslimah,bicara,episode,tema",positive
"covid,indonesia,asalnya,japan,malaysia,indonesia,covid,ranah,singapura,cina,japan,new,zealand,melaporkan,terkait,indonesia,pemerintah,gagal,mendeteksi,ranah,kapasitas","covid,indonesia,asalnya,japan,malaysia,indonesia,covid,ranah,singapura,cina,japan,new,zealand,melaporkan,terkait,indonesia,pemerintah,gagal,mendeteksi,ranah,kapasitas",positive
"new,normal,kebijakan,pemerintah,penerapan,adaptasi,pola,hidup,sehari,upaya,mitigasi,kesiapan,kerja,berdasarkan,kewaspadaan,covid,pertimbangan,kurva,daerah,khusus,kota,bertahan,melandai,pola,daerah","new,normal,kebijakan,pemerintah,penerapan,adaptasi,pola,hidup,sehari,upaya,mitigasi,kesiapan,kerja,berdasarkan,kewaspadaan,covid,pertimbangan,kurva,daerah,khusus,kota,bertahan,melandai,pola,daerah",positive
"tingginya,positif,korban,meninggal,dunia,akibat,infeksi,covid,indonesia,pemerintah,mengotot,memberlakukan,new,normal,tepatkah,solusi,new,normal,diterapkan,kondisi,pandemi","tingginya,positif,korban,meninggal,dunia,akibat,infeksi,covid,indonesia,pemerintah,mengotot,memberlakukan,new,normal,tepatkah,solusi,new,normal,diterapkan,kondisi,pandemi",positive
"selamat,siang,sobatum,proses,transisi,tatanan,normal,indonesia,pemerintah,berupaya,menghimbau,menerapkan,protokol,kesehatan,sektor,masyarakat,mencegah,penularan,pandemi,covid","selamat,siang,sobatum,proses,transisi,tatanan,normal,indonesia,pemerintah,berupaya,menghimbau,menerapkan,protokol,kesehatan,sektor,masyarakat,mencegah,penularan,pandemi,covid",positive
"ya,ditanggung,biaya,covid,ditanggung,pemerintah,bro,smartphone,main,disuruh,pakai,otak,baca,perwali,paham,situ,takut,silakan,rumah,menyuruh,situ,situ,rumah,kiamat,serius","ya,ditanggung,biaya,covid,ditanggung,pemerintah,bro,smartphone,main,disuruh,pakai,otak,baca,perwali,paham,situ,takut,silakan,rumah,menyuruh,situ,situ,rumah,kiamat,serius",positive
"sah,senin,juni,sumbar,terapkan,tatanan,normal,produktif,aman,covid,padang,infopublik,juni,pemerintah,provinsi,sumatra,barat,memutuskan,menerapkan,tatanan,normal,produktif","sah,senin,juni,sumbar,terapkan,tatanan,normal,produktif,aman,covid,padang,infopublik,juni,pemerintah,provinsi,sumatra,barat,memutuskan,menerapkan,tatanan,normal,produktif",positive
"new,normal,upaya,pemerintah,memperbaiki,tatanan,ekonomi,negara,pandemik,covid,jokowidekatdihati","new,normal,upaya,pemerintah,memperbaiki,tatanan,ekonomi,negara,pandemik,covid,jokowidekatdihati",positive
"jaga,jarakls,masuk,mal,toilet,escalator,duduk,antre,pembayaran,ayo,dukung,pemerintah,mengurangi,memutuskan,penyebaran,covid,kesehatan","jaga,jarakls,masuk,mal,toilet,escalator,duduk,antre,pembayaran,ayo,dukung,pemerintah,mengurangi,memutuskan,penyebaran,covid,kesehatan",negative
"jelang,new,normal,masyarakat,waspada,penyebaran,covid,masyarakat,pemerintah,membantu,bergotong,royong,melawan,pandemi","jelang,new,normal,masyarakat,waspada,penyebaran,covid,masyarakat,pemerintah,membantu,bergotong,royong,melawan,pandemi",positive
"kebijakan,pemerintah,menunda,sekolah,dipaksa,sekolah,terdampak,covid,home,schooling,menunggu,normal,hayoooo,jokowidekatdihati","kebijakan,pemerintah,menunda,sekolah,dipaksa,sekolah,terdampak,covid,home,schooling,menunggu,normal,hayoooo,jokowidekatdihati",positive
"rekor,penambahan,covid,kemarin,new,normal,digaungkan,pemerintah,mesti,menyikapinya,humas,yoyakarta,pemkotjogja,swaragamafm","rekor,penambahan,covid,kemarin,new,normal,digaungkan,pemerintah,mesti,menyikapinya,humas,yoyakarta,pemkotjogja,swaragamafm",positive
"giat,anggota,unit,intelkam,kepolisian,sektor,seputih,binggal,tokoh,masyarakat,kp,setia,bumi,bersangkutan,mendukung,program,pemerintah,kepolisian,republik,indonesia,terkait,pencegahan,penyebaran,virus,corona,covid,mendukung,kehidupan,new,normal,newnormal","giat,anggota,unit,intelkam,kepolisian,sektor,seputih,binggal,tokoh,masyarakat,kp,setia,bumi,bersangkutan,mendukung,program,pemerintah,kepolisian,republik,indonesia,terkait,pencegahan,penyebaran,virus,corona,covid,mendukung,kehidupan,new,normal,newnormal",positive
"new,normal,pemerintah,siapkan,pasar,tradisional,klaster,iya,disegerakan,aktivitas,produktif,dipasar,berjalan,aman,sih,covid,penjual,pembeli,nyaman,jokowidekatdihati","new,normal,pemerintah,siapkan,pasar,tradisional,klaster,iya,disegerakan,aktivitas,produktif,dipasar,berjalan,aman,sih,covid,penjual,pembeli,nyaman,jokowidekatdihati",positive
"new,normal,pola,hidup,normal,new,normal,pandemik,covid,melanda,langkah,diambil,pemerintah,indonesia,praktik,relaksasi,pembatasan,sosial,berskala","new,normal,pola,hidup,normal,new,normal,pandemik,covid,melanda,langkah,diambil,pemerintah,indonesia,praktik,relaksasi,pembatasan,sosial,berskala",positive
"ksp,pemerintah,hati,hati,memasuki,new,normal,covid,indonesia","ksp,pemerintah,hati,hati,memasuki,new,normal,covid,indonesia",positive
"covid,kemarin,nambahnya,seribu,pemerintah,kaji,ulang,aturanny,orang,orang,car,free,day","covid,kemarin,nambahnya,seribu,pemerintah,kaji,ulang,aturanny,orang,orang,car,free,day",positive
"mendukung,program,pemerintah,nenerapkan,new,normal,new,normal,perubahan,perilaku,menjalankan,aktivitas,normal,ditambah,menerapkan,protokol,kesehatan,mencegah,penularan,covid","mendukung,program,pemerintah,nenerapkan,new,normal,new,normal,perubahan,perilaku,menjalankan,aktivitas,normal,ditambah,menerapkan,protokol,kesehatan,mencegah,penularan,covid",positive
"polusi,udara,jakarta,turun,signifikan,level,terendah,penerapan,pembatasan,sosial,berskala,psbb,terkait,pandemi,covid,pemerintah,beranjak,menerapkan,fase,new,normal,langitbarujakarta,pertamina","polusi,udara,jakarta,turun,signifikan,level,terendah,penerapan,pembatasan,sosial,berskala,psbb,terkait,pandemi,covid,pemerintah,beranjak,menerapkan,fase,new,normal,langitbarujakarta,pertamina",positive
"eitss,nongkrongnya,virtualvideo,call,main,game,bareng,mendukung,pemerintah,mengurangi,risiko,penyebaran,covid,bersamalawancorona,jogjabisa,jogjaelinglanwaspada,dirumahaja,covid,lawancovid","eitss,nongkrongnya,virtualvideo,call,main,game,bareng,mendukung,pemerintah,mengurangi,risiko,penyebaran,covid,bersamalawancorona,jogjabisa,jogjaelinglanwaspada,dirumahaja,covid,lawancovid",negative
"meningkatnya,positif,covid,mengkhawatirkan,ditengah,usaha,pemerintah,new,normal,angka,positif,covid,cendrung,meningkat,patuhnya,masyarakat,protokol,kesehatan,talk,anggota,komisi,dewan,perwakilan,rakyat,kurniasih,mufidayati","meningkatnya,positif,covid,mengkhawatirkan,ditengah,usaha,pemerintah,new,normal,angka,positif,covid,cendrung,meningkat,patuhnya,masyarakat,protokol,kesehatan,talk,anggota,komisi,dewan,perwakilan,rakyat,kurniasih,mufidayati",positive
"new,normal,diterapkan,covid,perubahan,aturan,pemerintah,psbb,berpengaruh,kenaikan,positif,harinya,pemerintah,pasrah","new,normal,diterapkan,covid,perubahan,aturan,pemerintah,psbb,berpengaruh,kenaikan,positif,harinya,pemerintah,pasrah",positive
"positif,covid,sabtu,kemarin,mendekati,orang,ditengah,usaha,pemerintah,kenormalan,new,normal,haruskah,new,normal,dilanjutkan,ditengah,tingginya,angka,positif,covid,bro,sis,komentar","positif,covid,sabtu,kemarin,mendekati,orang,ditengah,usaha,pemerintah,kenormalan,new,normal,haruskah,new,normal,dilanjutkan,ditengah,tingginya,angka,positif,covid,bro,sis,komentar",positive
"pemerintah,menerbitkan,protokol,new,normal,perkantoran,industri,menghadapi,pandemi,virus,corona,covid,keputusan,menteri,kesehatan","pemerintah,menerbitkan,protokol,new,normal,perkantoran,industri,menghadapi,pandemi,virus,corona,covid,keputusan,menteri,kesehatan",positive
"pemerintah,hati,hati,terapkan,new,normal,gelombang,covid","pemerintah,hati,hati,terapkan,new,normal,gelombang,covid",positive
"kebijakan,new,normal,prematur,relaksasi,regulasi,pemerintah,mencegah,penyebaran,covid,istilah,new,normal,dilandasi,motif,ekonomi,desakan,pengusaha,tindakan,zalim,kebijakan,berpotensi,meningkatkan","kebijakan,new,normal,prematur,relaksasi,regulasi,pemerintah,mencegah,penyebaran,covid,istilah,new,normal,dilandasi,motif,ekonomi,desakan,pengusaha,tindakan,zalim,kebijakan,berpotensi,meningkatkan",positive
"kantor,staf,presiden,pemerintah,berhati,hati,memasuki,new,normal,waspada,gelombang,covid,merebak,indonesia","kantor,staf,presiden,pemerintah,berhati,hati,memasuki,new,normal,waspada,gelombang,covid,merebak,indonesia",positive
"ayo,dukung,kebijakan,pemerintah,penerapan,new,normal,produktivitas,kedisiplinan,protokol,kesehatan,perekonomian,rakyat,pulih,aman,covid","ayo,dukung,kebijakan,pemerintah,penerapan,new,normal,produktivitas,kedisiplinan,protokol,kesehatan,perekonomian,rakyat,pulih,aman,covid",positive
"polusi,udara,jakarta,turun,signifikan,level,terendah,penerapan,psbb,terkait,pandemi,covid,pemerintah,beranjak,menerapkan,fase,new,normal,kementerianesdm,pertamina,langitbarujakarta","polusi,udara,jakarta,turun,signifikan,level,terendah,penerapan,psbb,terkait,pandemi,covid,pemerintah,beranjak,menerapkan,fase,new,normal,kementerianesdm,pertamina,langitbarujakarta",positive
"hai,sahabat,knj,fase,new,normal,pemerintah,masyarakat,beraktivitas,menerapkan,protokol,kesehatan,mencegah,penularan,virus,corona,covid","hai,sahabat,knj,fase,new,normal,pemerintah,masyarakat,beraktivitas,menerapkan,protokol,kesehatan,mencegah,penularan,virus,corona,covid",positive
"psbb,transisi,new,normal,pemerintah,mengkaji,ulang,rencana,penerapan,new,normal,sebabata,rantai,penyebaran,covid,berhasil,putus,psbb,dataterbarucorona,newnormalindonesia","psbb,transisi,new,normal,pemerintah,mengkaji,ulang,rencana,penerapan,new,normal,sebabata,rantai,penyebaran,covid,berhasil,putus,psbb,dataterbarucorona,newnormalindonesia",positive
"menurutku,pemerintah,ri,perbaikan,menghimbau,meningkatkan,kesadaran,masyarakat,bahaya,covid,diterapkan,new,normal,apapun,kesadaran,masyarakat,play,station,pp,aerith,nya,keren,bos","menurutku,pemerintah,ri,perbaikan,menghimbau,meningkatkan,kesadaran,masyarakat,bahaya,covid,diterapkan,new,normal,apapun,kesadaran,masyarakat,play,station,pp,aerith,nya,keren,bos",positive
"haha,gagal,sih,oke,pendapat,pemerintah,lakukan,sektor,pariwisata,dibutuhkan,penyerapan,tenaga,kerja,pemutusan,hubungan,kerja,psbb,covid,berbahaya,setidakny,kurangi","haha,gagal,sih,oke,pendapat,pemerintah,lakukan,sektor,pariwisata,dibutuhkan,penyerapan,tenaga,kerja,pemutusan,hubungan,kerja,psbb,covid,berbahaya,setidakny,kurangi",positive
"keterampilan,dikuasai,pemerintah,indonesia,covid,ignorance,insensitivity,stupidness,selfishness,racism,greediness,making,bodoh,selfish,decisions,follow,uang,powerful,interest,goes","keterampilan,dikuasai,pemerintah,indonesia,covid,ignorance,insensitivity,stupidness,selfishness,racism,greediness,making,bodoh,selfish,decisions,follow,uang,powerful,interest,goes",negative
"kebijakan,new,normal,prematur,relaksasi,regulasi,pemerintah,mencegah,penyebaran,covid,istilah,new,normal,dilandasi,motif,ekonomi,desakan,pengusaha,tindakan,zalim","kebijakan,new,normal,prematur,relaksasi,regulasi,pemerintah,mencegah,penyebaran,covid,istilah,new,normal,dilandasi,motif,ekonomi,desakan,pengusaha,tindakan,zalim",positive
"pemerintah,berbicara,new,normal,wabah,tertangani,abai,masyarakat,risiko,covid,ekonomi,pulih,fokus,perbanyak,perluas,tes,tracing,kurva,melandai,masyarakat","pemerintah,berbicara,new,normal,wabah,tertangani,abai,masyarakat,risiko,covid,ekonomi,pulih,fokus,perbanyak,perluas,tes,tracing,kurva,melandai,masyarakat",positive
"hi,sobat,kkn,ers,paham,mencegah,penularan,covid,indonesia,dihebohkan,istilah,new,normal,sih,makna,new,normal,versi,indonesia,pemerintah","hi,sobat,kkn,ers,paham,mencegah,penularan,covid,indonesia,dihebohkan,istilah,new,normal,sih,makna,new,normal,versi,indonesia,pemerintah",positive
"wkwk,november,februari,jualan,pariwisata,wisata,halal,pas,new,normal,suket,bebas,covid,mahal,pemerintah,suka,main,perangan","wkwk,november,februari,jualan,pariwisata,wisata,halal,pas,new,normal,suket,bebas,covid,mahal,pemerintah,suka,main,perangan",positive
"new,nirmal,ditolak,epidemiolog,tokoh,masyarakat,mempertahankan,ekonomi,pemerintah,serius,menerapkan,new,normal,kondisi,kurva,covid,menampakkan,mencapai,puncak,epidemiolog,peneliti","new,nirmal,ditolak,epidemiolog,tokoh,masyarakat,mempertahankan,ekonomi,pemerintah,serius,menerapkan,new,normal,kondisi,kurva,covid,menampakkan,mencapai,puncak,epidemiolog,peneliti",positive
"inovasi,daerah,era,new,normal,covid,rangka,mendorong,gerakan,nasional,menghadapi,normal,new,normal,kehidupan,masyarakat,produktif,sesuai,protokol,covid,pemerintah","inovasi,daerah,era,new,normal,covid,rangka,mendorong,gerakan,nasional,menghadapi,normal,new,normal,kehidupan,masyarakat,produktif,sesuai,protokol,covid,pemerintah",positive
"new,normal,skenario,mempercepat,penanganan,covid,aspek,kesehatan,sosial,ekonomi,pemerintah,mengumumkan,rencana,mengimplementasikan,skenario,new,normal,mempertimbangkan,studi,epidemiologis,kesiapan,regional","new,normal,skenario,mempercepat,penanganan,covid,aspek,kesehatan,sosial,ekonomi,pemerintah,mengumumkan,rencana,mengimplementasikan,skenario,new,normal,mempertimbangkan,studi,epidemiologis,kesiapan,regional",positive
"pemerintah,anggaran,pasar,tradisional,klaster,penyebaran,covid,era,new,normal","pemerintah,anggaran,pasar,tradisional,klaster,penyebaran,covid,era,new,normal",positive
"new,normal,ditolak,epidemiolog,peneliti,tokoh,masyarakat,nampaknya,pemerintah,serius,menerapkan,new,normal,mempertahankan,ekonomi,new,normal,diterapkan,kondisi,kurva,covid,menampakkan,mencapai,puncak","new,normal,ditolak,epidemiolog,peneliti,tokoh,masyarakat,nampaknya,pemerintah,serius,menerapkan,new,normal,mempertahankan,ekonomi,new,normal,diterapkan,kondisi,kurva,covid,menampakkan,mencapai,puncak",positive
"pemerintah,menerapkan,sistem,new,normal,dimana,new,normal,salah,langkah,pemerintah,menstabilkan,perekonomian,indonesia,ditengah,pandemi,covid,kknunramtanggapcovid,kknunram,kkntanggapcovid,kkn,unram,covid","pemerintah,menerapkan,sistem,new,normal,dimana,new,normal,salah,langkah,pemerintah,menstabilkan,perekonomian,indonesia,ditengah,pandemi,covid,kknunramtanggapcovid,kknunram,kkntanggapcovid,kkn,unram,covid",positive
"menujunewnormal,pemerintah,kebijakan,new,normal,hidup,manusia,berubah,covid","menujunewnormal,pemerintah,kebijakan,new,normal,hidup,manusia,berubah,covid",positive
"maafbukannya,ketemu,banget,main,berusaha,menuruti,pemerintah,biar,bantu,memutuskan,rantai,covid,perantauan,aktivitas,sebisa,menolak,ajakan,main","maafbukannya,ketemu,banget,main,berusaha,menuruti,pemerintah,biar,bantu,memutuskan,rantai,covid,perantauan,aktivitas,sebisa,menolak,ajakan,main",positive
"pemaksaan,pengadaan,normal,data,terbuka,perkembangan,covid,peningkatan,harinya,pemerintah,ekonomi,nyawa,hehe","pemaksaan,pengadaan,normal,data,terbuka,perkembangan,covid,peningkatan,harinya,pemerintah,ekonomi,nyawa,hehe",positive
"kepala,kepolisian,sektor,punggur,kepala,unit,ik,melaksanakan,giat,sounding,rukun,tokmas,kp,purworejo,kotagajah,rangka,sosialisasi,kebijakan,pemerintah,persiapan,pelaksanaan,new,normal,mencegah,pandemi,covid","kepala,kepolisian,sektor,punggur,kepala,unit,ik,melaksanakan,giat,sounding,rukun,tokmas,kp,purworejo,kotagajah,rangka,sosialisasi,kebijakan,pemerintah,persiapan,pelaksanaan,new,normal,mencegah,pandemi,covid",positive
"maksudnya,berjalan,new,normal,lonjakan,pasien,pemerintah,disalahkan,kendalikan,atasi,wabah,covid,lempar,opini","maksudnya,berjalan,new,normal,lonjakan,pasien,pemerintah,disalahkan,kendalikan,atasi,wabah,covid,lempar,opini",positive
"credit,tifosisc,jakarta,tifosi,sport,center,buka,juni,mengikuti,intruksi,pemerintah,protokoler,kesehatan,pencegahan,covid,orang","credit,tifosisc,jakarta,tifosi,sport,center,buka,juni,mengikuti,intruksi,pemerintah,protokoler,kesehatan,pencegahan,covid,orang",negative
"syukur,alhamdulillah,semoga,pandemi,covid,protokol,salat,jum,normal,semangat,jokowimakmum,ikuti,himbauan,anjuran,pemerintah","syukur,alhamdulillah,semoga,pandemi,covid,protokol,salat,jum,normal,semangat,jokowimakmum,ikuti,himbauan,anjuran,pemerintah",positive
